"년월","대분류","중분류","전화","방문","이메일","게시판","SNS","이동상담","문자","합계"
"202401","노무","급여","8","2","0","0","0","0","","0"
"202401","노무","기타","9","0","0","0","0","0","","0"
"202401","노무","부당해고","5","0","0","0","0","0","","0"
"202401","노무","불편/개선건의","1","0","0","0","0","0","","0"
"202401","노무","사업장변경","1","0","0","0","0","0","","0"
"202401","노무","사업장이탈","0","0","0","0","0","0","","0"
"202401","노무","산재보험","2","0","0","0","0","0","","0"
"202401","노무","외국근로자보험","4","4","0","0","0","0","","0"
"202401","노무","재고용","3","0","0","0","0","0","","0"
"202401","노무","체불임금","14","3","0","0","0","0","","0"
"202401","문화/관광","교류/행사","0","0","0","0","0","0","","0"
"202401","문화/관광","기타","1","0","0","0","0","0","","0"
"202401","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"202401","문화/관광","여행/관광","0","0","0","0","0","0","","0"
"202401","문화/관광","자원봉사","1","1","0","0","0","0","","0"
"202401","문화/관광","종교","0","0","0","0","0","0","","0"
"202401","보건/복지","건강보험","5","0","0","0","0","0","","0"
"202401","보건/복지","국민연금","5","6","1","0","0","0","","0"
"202401","보건/복지","기타","0","0","0","0","0","0","","0"
"202401","보건/복지","동물병원","0","0","0","0","0","0","","0"
"202401","보건/복지","무료진료","0","0","0","0","0","0","","0"
"202401","보건/복지","방역","0","0","0","0","0","0","","0"
"202401","보건/복지","불편/개선건의","0","0","0","0","0","0","","0"
"202401","보건/복지","사보험","2","0","0","0","0","0","","0"
"202401","보건/복지","사회복지","0","0","0","0","0","0","","0"
"202401","보건/복지","심리상담","1","1","0","0","0","0","","0"
"202401","보건/복지","의료기관","3","0","0","0","0","0","","0"
"202401","보건/복지","재난지원금","0","0","0","0","0","0","","0"
"202401","보건/복지","중국어 심리상담","0","0","0","0","0","0","","0"
"202401","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"202401","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"202401","비즈니스","기타","3","2","0","0","0","0","","0"
"202401","비즈니스","노무/인사","0","0","0","0","0","0","","0"
"202401","비즈니스","마케팅","0","0","0","0","0","0","","0"
"202401","비즈니스","무역특화","0","0","0","0","0","0","","0"
"202401","비즈니스","법률/상법","0","0","0","0","0","0","","0"
"202401","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"202401","비즈니스","비자","0","0","0","0","0","0","","0"
"202401","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"202401","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"202401","비즈니스","세금","0","0","0","0","0","0","","0"
"202401","비즈니스","인허가","0","0","0","0","0","0","","0"
"202401","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"202401","비즈니스","창업교육","0","0","0","0","0","0","","0"
"202401","비즈니스","창업보육","0","0","0","0","0","0","","0"
"202401","비즈니스","창업일반","6","1","0","0","0","0","","0"
"202401","비즈니스","회사설립","5","2","0","0","0","0","","0"
"202401","안전","교통사고","1","0","0","0","0","0","","0"
"202401","안전","기타","0","0","0","0","0","0","","0"
"202401","안전","민사사건","0","0","0","0","0","0","","0"
"202401","안전","불편/개선건의","1","0","0","0","0","0","","0"
"202401","안전","일반사고","0","0","0","0","0","0","","0"
"202401","안전","재난/재해","0","0","0","0","0","0","","0"
"202401","안전","형사사건","0","0","0","0","0","0","","0"
"202401","여성/가족","가정폭력","0","0","0","0","0","0","","0"
"202401","여성/가족","가족상담","0","0","0","0","0","0","","0"
"202401","여성/가족","기타","0","0","0","0","0","0","","0"
"202401","여성/가족","불편/개선건의","0","0","0","0","0","0","","0"
"202401","여성/가족","이혼","0","0","0","0","0","0","","0"
"202401","여성/가족","임신/출산","1","0","0","0","0","0","","0"
"202401","정보통신","기타","0","0","0","0","0","0","","0"
"202401","정보통신","불편/개선건의","0","0","0","0","0","0","","0"
"202401","정보통신","우편/택배등","0","0","0","0","0","0","","0"
"202401","정보통신","인터넷","0","0","0","0","0","0","","0"
"202401","정보통신","전화","0","0","0","0","0","0","","0"
"202401","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"202401","정보통신","휴대폰","0","0","0","0","0","0","","0"
"202401","주거","공과금","0","0","0","0","0","0","","0"
"202401","주거","기타","1","0","0","0","0","0","","0"
"202401","주거","부동산매매","0","0","0","0","0","0","","0"
"202401","주거","부동산임대","3","2","0","0","0","0","","0"
"202401","주거","불편/개선건의","0","0","0","0","0","0","","0"
"202401","주거","이사","1","0","0","0","0","0","","0"
"202401","주거","주거관련분쟁","6","0","0","0","0","0","","0"
"202401","출입국","검역/세관","0","0","0","0","0","0","","0"
"202401","출입국","귀화/영주권","4","0","0","0","0","0","","0"
"202401","출입국","기타","13","7","0","0","0","0","","0"
"202401","출입국","난민","0","0","0","0","0","0","","0"
"202401","출입국","불편/개선건의","0","0","0","0","0","0","","0"
"202401","출입국","사증변경","9","5","0","0","0","0","","0"
"202401","출입국","사증연장","18","3","0","0","0","0","","0"
"202401","출입국","사증자격","3","6","0","0","0","0","","0"
"202401","출입국","사증취득","0","1","0","0","0","0","","0"
"202401","출입국","외국인등록증","2","2","0","0","0","0","","0"
"202401","출입국","초청","0","1","0","0","0","0","","0"
"202401","출입국","출국/입국","5","7","0","0","0","0","","0"
"202401","행정","공증","1","1","0","0","0","0","","0"
"202401","행정","기타","6","0","0","0","0","0","","0"
"202401","행정","불편/개선건의","0","0","0","0","0","0","","0"
"202401","행정","세무","6","2","0","0","0","0","","0"
"202401","행정","소비자상담","0","0","0","0","0","0","","0"
"202401","행정","쓰레기처리","0","0","0","0","0","0","","0"
"202401","행정","여권","1","1","0","0","0","0","","0"
"202401","행정","운전면허","11","2","0","0","0","0","","0"
"202401","행정","인감","0","0","0","0","0","0","","0"
"202401","행정","일반법률","10","3","0","0","0","0","","0"
"202401","행정","자동차관련","1","0","0","0","0","0","","0"
"202401","행정","출생 및 사망","0","0","0","0","0","0","","0"
"202401","행정","행정기관","17","5","0","0","0","0","","0"
"202401","행정","행정소송","0","0","0","0","0","0","","0"
"202401","행정","혼인관계","1","0","0","0","0","0","","0"
"202312","교육","교육기관","1","0","0","0","0","0","","0"
"202312","교육","기타","0","0","0","0","0","0","","0"
"202312","교육","보육시설","0","0","0","0","0","0","","0"
"202312","교육","불편/개선건의","1","0","0","0","0","0","","0"
"202312","교육","일반교육","2","1","0","0","0","0","","0"
"202312","교육","한국어교육","13","5","0","0","1","0","","0"
"202312","교통","기타","0","0","0","0","0","0","","0"
"202312","교통","대중교통","0","0","0","0","0","0","","0"
"202312","교통","불편/개선건의","0","0","0","0","0","0","","0"
"202312","교통","유실물","1","0","0","0","0","0","","0"
"202312","교통","항공 및 선박","0","0","0","0","0","0","","0"
"202312","금융","기타","0","0","0","0","0","0","","0"
"202312","금융","불편/개선건의","0","0","0","0","0","0","","0"
"202312","금융","신용카드","1","0","0","0","0","0","","0"
"202312","금융","은행업무","8","0","0","0","0","0","","0"
"202312","기타","기타","5","0","0","0","0","0","","0"
"202312","기타","렌탈","0","0","0","0","0","0","","0"
"202312","기타","매매/교환","0","0","0","0","0","0","","0"
"202312","기타","불편/개선건의","0","0","0","0","0","0","","0"
"202312","기타","센터안내","15","5","0","0","5","0","","0"
"202312","기타","통역","33","0","0","0","0","0","","0"
"202312","노무","고용보험","0","0","0","0","0","0","","0"
"202312","노무","구인","0","0","0","0","0","0","","0"
"202312","노무","구직","8","0","0","0","0","0","","0"
"202312","노무","근로자교육","0","0","0","0","0","0","","0"
"202312","노무","근로조건","4","1","0","0","0","0","","0"
"202312","노무","급여","11","5","0","0","0","0","","0"
"202312","노무","기타","6","2","0","0","0","0","","0"
"202312","노무","부당해고","3","0","0","0","0","0","","0"
"202312","노무","불편/개선건의","2","1","0","0","0","0","","0"
"202312","노무","사업장변경","8","0","0","0","0","0","","0"
"202312","노무","사업장이탈","0","0","0","0","0","0","","0"
"202312","노무","산재보험","3","0","0","0","0","0","","0"
"202312","노무","외국근로자보험","15","10","0","0","0","0","","0"
"202312","노무","재고용","5","0","0","0","0","0","","0"
"202312","노무","체불임금","19","2","0","0","0","0","","0"
"202312","문화/관광","교류/행사","1","0","0","0","0","0","","0"
"202312","문화/관광","기타","0","0","0","0","0","0","","0"
"202312","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"202312","문화/관광","여행/관광","0","0","0","0","0","0","","0"
"202312","문화/관광","자원봉사","0","0","0","0","0","0","","0"
"202312","문화/관광","종교","0","0","0","0","0","0","","0"
"202312","보건/복지","건강보험","5","3","0","0","1","0","","0"
"202312","보건/복지","국민연금","10","4","0","0","0","0","","0"
"202312","보건/복지","기타","0","0","0","0","1","0","","0"
"202312","보건/복지","동물병원","0","0","0","0","0","0","","0"
"202312","보건/복지","무료진료","0","0","0","0","0","0","","0"
"202312","보건/복지","방역","0","0","0","0","0","0","","0"
"202312","보건/복지","불편/개선건의","0","0","0","0","0","0","","0"
"202312","보건/복지","사보험","1","0","0","0","0","0","","0"
"202312","보건/복지","사회복지","1","0","0","0","0","0","","0"
"202312","보건/복지","심리상담","1","0","0","0","0","0","","0"
"202312","보건/복지","의료기관","5","0","0","0","0","0","","0"
"202312","보건/복지","재난지원금","0","0","0","0","0","0","","0"
"202312","보건/복지","중국어 심리상담","0","0","0","0","0","0","","0"
"202312","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"202312","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"202312","비즈니스","기타","4","0","0","0","0","0","","0"
"202312","비즈니스","노무/인사","0","0","0","0","0","0","","0"
"202312","비즈니스","마케팅","0","0","0","0","0","0","","0"
"202312","비즈니스","무역특화","0","0","0","0","0","0","","0"
"202312","비즈니스","법률/상법","0","0","0","0","0","0","","0"
"202312","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"202312","비즈니스","비자","0","0","0","0","0","0","","0"
"202312","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"202312","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"202312","비즈니스","세금","1","0","0","0","0","0","","0"
"202312","비즈니스","인허가","0","0","0","0","0","0","","0"
"202312","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"202312","비즈니스","창업교육","0","0","0","0","0","0","","0"
"202312","비즈니스","창업보육","0","0","0","0","0","0","","0"
"202312","비즈니스","창업일반","2","0","0","0","0","0","","0"
"202312","비즈니스","회사설립","2","0","0","0","0","0","","0"
"202312","안전","교통사고","0","0","0","0","0","0","","0"
"202312","안전","기타","0","0","0","0","0","0","","0"
"202312","안전","민사사건","2","0","0","0","0","0","","0"
"202312","안전","불편/개선건의","0","0","0","0","0","0","","0"
"202312","안전","일반사고","0","0","0","0","0","0","","0"
"202312","안전","재난/재해","0","0","0","0","0","0","","0"
"202312","안전","형사사건","0","3","0","0","0","0","","0"
"202312","여성/가족","가정폭력","0","0","0","0","0","0","","0"
"202312","여성/가족","가족상담","0","0","0","0","0","0","","0"
"202312","여성/가족","기타","0","0","0","0","0","0","","0"
"202312","여성/가족","불편/개선건의","0","0","0","0","0","0","","0"
"202312","여성/가족","이혼","4","0","0","0","0","0","","0"
"202312","여성/가족","임신/출산","0","0","0","0","0","0","","0"
"202312","정보통신","기타","0","1","0","0","0","0","","0"
"202312","정보통신","불편/개선건의","0","0","0","0","0","0","","0"
"202312","정보통신","우편/택배등","1","0","0","0","0","0","","0"
"202312","정보통신","인터넷","0","1","0","0","0","0","","0"
"202312","정보통신","전화","0","0","0","0","0","0","","0"
"202312","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"202312","정보통신","휴대폰","1","0","0","0","0","0","","0"
"202312","주거","공과금","0","0","0","0","0","0","","0"
"202312","주거","기타","0","1","0","0","0","0","","0"
"202312","주거","부동산매매","3","0","0","0","0","0","","0"
"202312","주거","부동산임대","0","0","0","0","0","0","","0"
"202312","주거","불편/개선건의","1","0","0","0","0","0","","0"
"202312","주거","이사","0","0","0","0","0","0","","0"
"202312","주거","주거관련분쟁","5","1","0","0","0","0","","0"
"202312","출입국","검역/세관","1","0","0","0","0","0","","0"
"202312","출입국","귀화/영주권","1","0","0","0","0","0","","0"
"202312","출입국","기타","11","2","0","0","0","0","","0"
"202312","출입국","난민","0","0","0","0","0","0","","0"
"202312","출입국","불편/개선건의","0","0","0","0","0","0","","0"
"202312","출입국","사증변경","15","1","2","0","0","0","","0"
"202312","출입국","사증연장","22","6","0","0","0","0","","0"
"202312","출입국","사증자격","5","1","0","0","0","0","","0"
"202312","출입국","사증취득","2","3","0","0","0","0","","0"
"202312","출입국","외국인등록증","3","0","1","0","0","0","","0"
"202312","출입국","초청","0","0","0","0","0","0","","0"
"202312","출입국","출국/입국","12","6","0","0","0","0","","0"
"202312","행정","공증","4","0","0","0","0","0","","0"
"202312","행정","기타","8","0","0","0","0","0","","0"
"202312","행정","불편/개선건의","0","1","0","0","0","0","","0"
"202312","행정","세무","4","0","0","0","0","0","","0"
"202312","행정","소비자상담","0","0","0","0","0","0","","0"
"202312","행정","쓰레기처리","2","0","0","0","0","0","","0"
"202312","행정","여권","0","1","0","0","0","0","","0"
"202312","행정","운전면허","16","10","0","0","0","0","","0"
"202312","행정","인감","0","0","0","0","0","0","","0"
"202312","행정","일반법률","12","0","0","0","0","0","","0"
"202312","행정","자동차관련","1","0","0","0","0","0","","0"
"202312","행정","출생 및 사망","2","0","0","0","0","0","","0"
"202312","행정","행정기관","25","1","0","0","0","0","","0"
"202312","행정","행정소송","0","0","0","0","0","0","","0"
"202312","행정","혼인관계","0","0","0","0","0","0","","0"
"202311","교육","교육기관","6","0","0","0","0","0","","0"
"202311","교육","기타","2","1","0","0","0","0","","0"
"202311","교육","보육시설","0","0","0","0","0","0","","0"
"202311","교육","불편/개선건의","0","0","0","0","0","0","","0"
"202311","교육","일반교육","1","1","0","0","0","0","","0"
"202311","교육","한국어교육","12","7","1","0","0","0","","0"
"202311","교통","기타","0","0","0","0","0","0","","0"
"202311","교통","대중교통","0","1","0","0","0","0","","0"
"202311","교통","불편/개선건의","0","0","0","0","0","0","","0"
"202311","교통","유실물","2","0","0","0","0","0","","0"
"202311","교통","항공 및 선박","0","0","0","0","0","0","","0"
"202311","금융","기타","1","0","0","0","0","0","","0"
"202311","금융","불편/개선건의","1","0","0","0","0","0","","0"
"202311","금융","신용카드","0","0","0","0","0","0","","0"
"202311","금융","은행업무","6","1","0","0","0","0","","0"
"202311","기타","기타","11","1","0","0","1","0","","0"
"202311","기타","렌탈","0","0","0","0","0","0","","0"
"202311","기타","매매/교환","0","0","0","0","0","0","","0"
"202311","기타","불편/개선건의","0","0","0","0","0","0","","0"
"202311","기타","센터안내","8","2","0","0","2","0","","0"
"202311","기타","통역","23","0","0","0","0","0","","0"
"202311","노무","고용보험","0","0","0","0","0","0","","0"
"202311","노무","구인","0","0","0","0","0","0","","0"
"202311","노무","구직","3","2","0","0","0","0","","0"
"202311","노무","근로자교육","1","0","0","0","0","0","","0"
"202311","노무","근로조건","6","1","0","0","0","0","","0"
"202311","노무","급여","21","13","0","0","0","0","","0"
"202311","노무","기타","6","0","0","0","0","0","","0"
"202311","노무","부당해고","1","1","0","0","0","0","","0"
"202311","노무","불편/개선건의","2","0","0","0","0","0","","0"
"202311","노무","사업장변경","9","2","0","0","0","0","","0"
"202311","노무","사업장이탈","0","0","0","0","0","0","","0"
"202311","노무","산재보험","10","0","0","0","0","0","","0"
"202311","노무","외국근로자보험","14","7","0","0","0","0","","0"
"202311","노무","재고용","4","0","0","0","0","0","","0"
"202311","노무","체불임금","15","3","0","0","0","0","","0"
"202311","문화/관광","교류/행사","0","1","0","0","0","0","","0"
"202311","문화/관광","기타","1","0","0","0","0","0","","0"
"202311","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"202311","문화/관광","여행/관광","2","0","0","0","0","0","","0"
"202311","문화/관광","자원봉사","0","0","0","0","0","0","","0"
"202311","문화/관광","종교","0","0","0","0","0","0","","0"
"202311","보건/복지","건강보험","11","1","0","0","0","0","","0"
"202311","보건/복지","국민연금","12","5","0","0","0","0","","0"
"202311","보건/복지","기타","4","0","0","0","0","0","","0"
"202311","보건/복지","동물병원","0","0","0","0","0","0","","0"
"202311","보건/복지","무료진료","0","0","0","0","0","0","","0"
"202311","보건/복지","방역","0","0","0","0","0","0","","0"
"202311","보건/복지","불편/개선건의","0","0","0","0","0","0","","0"
"202311","보건/복지","사보험","1","0","0","0","0","0","","0"
"202311","보건/복지","사회복지","9","0","0","0","0","0","","0"
"202311","보건/복지","심리상담","2","0","0","0","0","0","","0"
"202311","보건/복지","의료기관","2","0","0","0","0","0","","0"
"202311","보건/복지","재난지원금","0","0","0","0","0","0","","0"
"202311","보건/복지","중국어 심리상담","0","0","0","0","0","0","","0"
"202311","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"202311","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"202311","비즈니스","기타","11","0","0","0","0","0","","0"
"202311","비즈니스","노무/인사","0","0","0","0","0","0","","0"
"202311","비즈니스","마케팅","0","0","0","0","0","0","","0"
"202311","비즈니스","무역특화","0","0","0","0","0","0","","0"
"202311","비즈니스","법률/상법","0","0","0","0","0","0","","0"
"202311","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"202311","비즈니스","비자","0","0","0","0","0","0","","0"
"202311","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"202311","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"202311","비즈니스","세금","0","0","0","0","0","0","","0"
"202311","비즈니스","인허가","0","0","0","0","0","0","","0"
"202311","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"202311","비즈니스","창업교육","1","0","0","0","0","0","","0"
"202311","비즈니스","창업보육","0","0","0","0","0","0","","0"
"202311","비즈니스","창업일반","5","0","0","0","0","0","","0"
"202311","비즈니스","회사설립","5","1","0","0","0","0","","0"
"202311","안전","교통사고","0","0","0","0","0","0","","0"
"202311","안전","기타","1","0","0","0","0","0","","0"
"202311","안전","민사사건","1","0","0","0","0","0","","0"
"202311","안전","불편/개선건의","1","0","0","0","0","0","","0"
"202311","안전","일반사고","0","0","0","0","0","0","","0"
"202311","안전","재난/재해","0","0","0","0","0","0","","0"
"202311","안전","형사사건","1","1","0","0","0","0","","0"
"202311","여성/가족","가정폭력","1","0","0","0","0","0","","0"
"202311","여성/가족","가족상담","0","0","0","0","0","0","","0"
"202311","여성/가족","기타","2","0","0","0","0","0","","0"
"202311","여성/가족","불편/개선건의","0","0","0","0","0","0","","0"
"202311","여성/가족","이혼","2","0","0","0","0","0","","0"
"202311","여성/가족","임신/출산","0","0","0","0","0","0","","0"
"202311","정보통신","기타","0","0","0","0","0","0","","0"
"202311","정보통신","불편/개선건의","0","0","0","0","0","0","","0"
"202311","정보통신","우편/택배등","0","0","0","0","0","0","","0"
"202311","정보통신","인터넷","1","0","0","0","0","0","","0"
"202311","정보통신","전화","0","0","0","0","0","0","","0"
"202311","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"202311","정보통신","휴대폰","4","0","0","0","0","0","","0"
"202311","주거","공과금","0","0","0","0","0","0","","0"
"202311","주거","기타","4","0","0","0","0","0","","0"
"202311","주거","부동산매매","4","0","0","0","0","0","","0"
"202311","주거","부동산임대","1","0","0","0","0","0","","0"
"202311","주거","불편/개선건의","1","0","0","0","0","0","","0"
"202311","주거","이사","0","1","0","0","0","0","","0"
"202311","주거","주거관련분쟁","6","0","0","0","0","0","","0"
"202311","출입국","검역/세관","0","0","0","0","0","0","","0"
"202311","출입국","귀화/영주권","2","3","0","0","0","0","","0"
"202311","출입국","기타","11","3","1","0","0","0","","0"
"202311","출입국","난민","0","0","0","0","0","0","","0"
"202311","출입국","불편/개선건의","1","0","0","0","0","0","","0"
"202311","출입국","사증변경","4","5","1","0","0","0","","0"
"202311","출입국","사증연장","29","8","0","0","0","0","","0"
"202311","출입국","사증자격","4","3","0","0","0","0","","0"
"202311","출입국","사증취득","6","2","1","0","0","0","","0"
"202311","출입국","외국인등록증","5","2","0","0","0","0","","0"
"202311","출입국","초청","0","1","0","0","0","0","","0"
"202311","출입국","출국/입국","8","6","1","0","0","0","","0"
"202311","행정","공증","2","0","0","0","0","0","","0"
"202311","행정","기타","12","1","0","0","0","0","","0"
"202311","행정","불편/개선건의","0","0","0","0","0","0","","0"
"202311","행정","세무","3","0","0","0","0","0","","0"
"202311","행정","소비자상담","0","0","0","0","0","0","","0"
"202311","행정","쓰레기처리","0","0","0","0","0","0","","0"
"202311","행정","여권","3","0","0","0","0","0","","0"
"202311","행정","운전면허","14","3","0","0","0","0","","0"
"202311","행정","인감","0","0","0","0","0","0","","0"
"202311","행정","일반법률","16","1","0","0","0","0","","0"
"202311","행정","자동차관련","1","0","0","0","0","0","","0"
"202311","행정","출생 및 사망","2","0","0","0","0","0","","0"
"202311","행정","행정기관","32","3","0","0","0","0","","0"
"202311","행정","행정소송","0","0","0","0","0","0","","0"
"202311","행정","혼인관계","1","0","0","0","0","0","","0"
"202310","교육","교육기관","1","0","0","0","0","0","","0"
"202310","교육","기타","0","1","0","0","0","0","","0"
"202310","교육","보육시설","0","0","0","0","0","0","","0"
"202310","교육","불편/개선건의","0","0","0","0","0","0","","0"
"202310","교육","일반교육","5","2","1","0","0","0","","0"
"202310","교육","한국어교육","9","3","0","0","2","0","","0"
"202310","교통","기타","0","0","0","0","0","0","","0"
"202310","교통","대중교통","0","0","0","0","0","0","","0"
"202310","교통","불편/개선건의","0","0","0","0","0","0","","0"
"202310","교통","유실물","0","0","0","0","0","0","","0"
"202310","교통","항공 및 선박","0","0","0","0","0","0","","0"
"202310","금융","기타","0","0","0","0","0","0","","0"
"202310","금융","불편/개선건의","0","0","0","0","0","0","","0"
"202310","금융","신용카드","0","1","0","0","0","0","","0"
"202310","금융","은행업무","6","0","0","0","0","0","","0"
"202310","기타","기타","9","7","0","0","0","0","","0"
"202310","기타","렌탈","1","0","0","0","0","0","","0"
"202310","기타","매매/교환","0","0","0","0","0","0","","0"
"202310","기타","불편/개선건의","0","0","0","0","0","0","","0"
"202310","기타","센터안내","9","3","0","0","1","0","","0"
"202310","기타","통역","27","0","0","0","0","0","","0"
"202310","노무","고용보험","0","0","0","0","0","0","","0"
"202310","노무","구인","0","0","0","0","0","0","","0"
"202310","노무","구직","6","1","0","0","0","0","","0"
"202310","노무","근로자교육","3","0","0","0","0","0","","0"
"202310","노무","근로조건","4","0","0","0","0","0","","0"
"202310","노무","급여","28","3","0","0","0","0","","0"
"202310","노무","기타","7","1","0","0","0","0","","0"
"202310","노무","부당해고","1","0","0","0","0","0","","0"
"202310","노무","불편/개선건의","5","0","0","0","0","0","","0"
"202310","노무","사업장변경","5","0","0","0","0","0","","0"
"202310","노무","사업장이탈","0","0","0","0","0","0","","0"
"202310","노무","산재보험","4","0","0","0","0","0","","0"
"202310","노무","외국근로자보험","18","17","0","0","0","0","","0"
"202310","노무","재고용","7","2","0","0","0","0","","0"
"202310","노무","체불임금","7","6","0","0","0","0","","0"
"202310","문화/관광","교류/행사","2","0","0","0","0","0","","0"
"202310","문화/관광","기타","1","0","0","0","0","0","","0"
"202310","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"202310","문화/관광","여행/관광","1","0","1","0","0","0","","0"
"202310","문화/관광","자원봉사","0","0","0","0","0","0","","0"
"202310","문화/관광","종교","0","0","0","0","0","0","","0"
"202310","보건/복지","건강보험","9","3","0","0","0","0","","0"
"202310","보건/복지","국민연금","10","4","0","0","0","0","","0"
"202310","보건/복지","기타","2","0","0","0","0","0","","0"
"202310","보건/복지","동물병원","0","0","0","0","0","0","","0"
"202310","보건/복지","무료진료","1","0","0","0","0","0","","0"
"202310","보건/복지","방역","0","0","0","0","0","0","","0"
"202310","보건/복지","불편/개선건의","0","0","0","0","0","0","","0"
"202310","보건/복지","사보험","0","0","0","0","0","0","","0"
"202310","보건/복지","사회복지","3","0","0","0","0","0","","0"
"202310","보건/복지","심리상담","0","0","0","0","0","0","","0"
"202310","보건/복지","의료기관","1","0","0","0","0","0","","0"
"202310","보건/복지","재난지원금","0","0","0","0","0","0","","0"
"202310","보건/복지","중국어 심리상담","0","0","0","0","0","0","","0"
"202310","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"202310","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"202310","비즈니스","기타","3","0","0","0","0","0","","0"
"202310","비즈니스","노무/인사","0","1","0","0","0","0","","0"
"202310","비즈니스","마케팅","0","0","0","0","0","0","","0"
"202310","비즈니스","무역특화","0","0","0","0","0","0","","0"
"202310","비즈니스","법률/상법","0","0","0","0","0","0","","0"
"202310","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"202310","비즈니스","비자","0","0","0","0","0","0","","0"
"202310","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"202310","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"202310","비즈니스","세금","0","0","0","0","0","0","","0"
"202310","비즈니스","인허가","1","0","0","0","0","0","","0"
"202310","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"202310","비즈니스","창업교육","0","0","0","0","0","0","","0"
"202310","비즈니스","창업보육","0","0","0","0","0","0","","0"
"202310","비즈니스","창업일반","3","0","0","0","0","0","","0"
"202310","비즈니스","회사설립","10","1","0","0","0","0","","0"
"202310","안전","교통사고","0","0","0","0","0","0","","0"
"202310","안전","기타","1","0","0","0","0","0","","0"
"202310","안전","민사사건","1","1","0","0","0","0","","0"
"202310","안전","불편/개선건의","2","0","0","0","0","0","","0"
"202310","안전","일반사고","0","0","0","0","0","0","","0"
"202310","안전","재난/재해","0","0","0","0","0","0","","0"
"202310","안전","형사사건","3","0","0","0","0","0","","0"
"202310","여성/가족","가정폭력","2","0","0","0","0","0","","0"
"202310","여성/가족","가족상담","0","0","0","0","0","0","","0"
"202310","여성/가족","기타","0","0","0","0","0","0","","0"
"202310","여성/가족","불편/개선건의","0","0","0","0","0","0","","0"
"202310","여성/가족","이혼","9","0","0","0","0","0","","0"
"202310","여성/가족","임신/출산","0","0","0","0","0","0","","0"
"202310","정보통신","기타","0","0","0","0","0","0","","0"
"202310","정보통신","불편/개선건의","0","0","0","0","0","0","","0"
"202310","정보통신","우편/택배등","0","0","0","0","0","0","","0"
"202310","정보통신","인터넷","0","0","0","0","0","0","","0"
"202310","정보통신","전화","0","0","0","0","0","0","","0"
"202310","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"202310","정보통신","휴대폰","0","0","0","0","0","0","","0"
"202310","주거","공과금","0","0","0","0","0","0","","0"
"202310","주거","기타","1","0","0","0","0","0","","0"
"202310","주거","부동산매매","2","0","0","0","0","0","","0"
"202310","주거","부동산임대","3","1","0","0","0","0","","0"
"202310","주거","불편/개선건의","1","1","0","0","0","0","","0"
"202310","주거","이사","0","0","0","0","0","0","","0"
"202310","주거","주거관련분쟁","10","1","0","0","0","0","","0"
"202310","출입국","검역/세관","0","0","0","0","0","0","","0"
"202310","출입국","귀화/영주권","3","0","0","0","0","0","","0"
"202310","출입국","기타","12","4","4","0","0","0","","0"
"202310","출입국","난민","0","0","0","0","0","0","","0"
"202310","출입국","불편/개선건의","0","0","0","0","0","0","","0"
"202310","출입국","사증변경","9","1","0","0","1","0","","0"
"202310","출입국","사증연장","19","7","0","0","0","0","","0"
"202310","출입국","사증자격","6","2","1","0","0","0","","0"
"202310","출입국","사증취득","2","0","0","0","0","0","","0"
"202310","출입국","외국인등록증","8","1","0","0","0","0","","0"
"202310","출입국","초청","1","0","0","0","0","0","","0"
"202310","출입국","출국/입국","15","3","0","0","0","0","","0"
"202310","행정","공증","1","1","0","0","0","0","","0"
"202310","행정","기타","10","0","0","0","0","0","","0"
"202310","행정","불편/개선건의","1","0","0","0","0","0","","0"
